ticker,index_ticker,comment
USB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
UTX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
V,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VAR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VFC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VIAC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VLO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VMC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VNO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VRSK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VRSN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VRTX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VTR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VZ,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WAB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WAT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WBA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WCG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WDC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WEC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WELL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WFC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WHR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WLTW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WMB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WMT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WRB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WRK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WU,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WYNN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XEC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XEL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XLNX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XOM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XRAY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XRX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XYL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
YUM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ZBH,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ZBRA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ZION,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ZTS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TEST,None,Test name to see if script can deal with mistakes in ticker
NFLX,None,test stock
HEIO.AS,None,Candidate for portfolio Jan 2020
NKE,None,Bought Jan 2020 based on brand value and historical performance
UNA.AS,None,Bought Jan 2020 based on low beta and seemed decently priced
NBEV,None,"Candidate for portfolio, very low priced beverage company"
ABMD,None,"Abiomed Inc, stock to watch, see excel 'info'."
MYL,None,"Mylan NV, stock to watch, see excel 'info'."
HBI,None,"Hanesbrand, stock to watch, see excel 'info'."
FANG,None,"Diamondback energy, stock to watch, see excel 'info'."
